id,tweet,task_1,label
hasoc_en_4130,shameonicc u much time inspect players gloves failed checked weather organising big cricket event like worldcup2019,HOF,1
hasoc_en_4131,see badge doesnt see ground covered developed country call national sports yet cant anything biggest tournament learn something edengarden shameonicc worldcup2019 iccraincup2019 cricketkacrown,HOF,1
hasoc_en_4132,people terrorism dna open mouth raise question patriotism msd dhonikeepstheglove dhonikeeptheglove,HOF,1
hasoc_en_4133,curse imran bloody swine pakistan imranhataomulkbachao,HOF,1
hasoc_en_4134,congressmuktbharat fine bt irony tht still single largest party oppositn wth seats aftr bjp also othr nonnda parties endorsing fake hinduphobia present one cant hink anythng evn close entity called credible opposition,HOF,1
hasoc_en_4135,others acted good conscience blocking oj simpson murderer scumbag,HOF,1
hasoc_en_4136,putting writing email since 8 morning dont know like could make lot money anything dickhead,HOF,1
hasoc_en_4137,never gets old fuck tired sick piece shit loser fucktrump,HOF,1
hasoc_en_4138,dont forget donald trump mocked hated george hw bush 100 glad death must impeach lock trumps preserve sanity america nevertrump fucktrump voteblue,HOF,1
hasoc_en_4139,pos needs lose cocky self assured fake smile murderer 2 people convicted felon sickening see smarmy lounge act yet murderer,HOF,1
hasoc_en_4140,look sun shine engvswi match total conspiracy team england choose venue rain chances r zero come eng never faced rain cbi shud intervene n investigate icccricketworldcup2019 shameonicc,HOF,1
hasoc_en_4141,sure 1 would never pockets bulge without traitorinchief around great job derangeddonald locktrumpup impeachmentinquirynow impeachtrump impeachbarr impeachmnuchin trumpisatraitor,HOF,1
hasoc_en_4142,happy thursday fucktrump impeachthemf,NOT,0
hasoc_en_4143,took shit trump tower purposefully missed toilet im hero wheres holiday fucktrump nyc trump towers 5th ave,HOF,1
hasoc_en_4144,absolutelyall takes sometimes one stray looka crazy could jump anywhereid love go la see rams play worth riskone day dreamt driving coast coastits sad whats occurred fucktrump,NOT,0
hasoc_en_4145,trump wins 2020 everybody knows russian hacking everybody knows trumpisafraud trumpisatraitor trumpisadisgrace trumpisnotabovethelaw unfittobepresident know,HOF,1
hasoc_en_4146,3 12 years ever stop lying fucktrump wtfiswrongwithyou takethatdamnphoneawayhim impeachthemf,HOF,1
hasoc_en_4147,imajewels imafraud ima jewels scam isnt national news big media house covering news big level people bengaluru cheated fraud hate selected media coverage,HOF,1
hasoc_en_4148,gosh almost like dont want interference stop couldnt could gopcomplicittraitors gopcomplicit trumpisatraitor,HOF,1
hasoc_en_4149,nasty piece work arent borisjohnsonshouldnotbepm,HOF,1
hasoc_en_4150,tn coffeecounty districtattorney craignorthcott says video doesnt treat lgbtq domestic violence cases others also accused antimuslim comments amp bias via,HOF,1
hasoc_en_4151,sentence man 25 years drug thats legal states man 8 months crime literally committed another person michaelwysolovski rapevictims revolt rapist stopabuse protectourchildren nojusticenopeace,HOF,1
hasoc_en_4152,wont safeguard elections illegitimatepresident trumpisatraitor mcconnellchaocorruption mcconnelltreason trumptreason goptreason trumpcrimefamilyforprison trumpforprison2020 trumprussia mcconnellrussia indicttrump,NOT,0
hasoc_en_4153,donald trumps medical malice resist resisttrump fucktrump,HOF,1
hasoc_en_4154,look record london johnny atrocious borisjohnsonshouldnotbepm,HOF,1
hasoc_en_4155,tucker screamed remember alamo douchebag,HOF,1
hasoc_en_4156,impeach trump wtf wrong senile old man trumprussiacollusion trump notmypresident resist impeachtrump fucktrump impeachtrumpnow trump tries damage control offer foreign spies,HOF,1
hasoc_en_4157,dont need check birth date rapist matured enough rape also matured enough hanged,HOF,1
hasoc_en_4158,called death penalty kids see us trump racist piece shit america watch show vote trump better yet impeach mfer fucktrump,HOF,1
hasoc_en_4159,shameful dont problem logos drinks tobacco cold drinks whichever injurious health indian balidan badge problem u strange isnt dhonikeepstheglove dhonikesaathdesh,HOF,1
hasoc_en_4160,clinton lied oath extramarital affair oval office disgusting human billclinton rapist,HOF,1
hasoc_en_4161,icc iccworldcup2019 money without brainsengland hosting time wheres preparations looks like worldcup2019 swimming cricket dhonis case time amp energy hypocrite think icc thinks hes thanos shameonicc,HOF,1
hasoc_en_4162,yes impeachment legal seen first president impeached impeachmentinquirynow impeachtrumpnow impeachtrump trumpisguilty trumpisadisgrace trumpisnotabovethelaw trumpisatraitor trumpistheenemyofthepeople,HOF,1
hasoc_en_4163,happily queen dahlingsss johnmccaindayjune14th fucktrump make day hellsss livinghellsss,HOF,1
hasoc_en_4164,orange hitler trump call hate speech trump loves see full tilt crazy crap kkk nazis gop qanon trumbo sez hate speech us great speech fucktrump trump2020,HOF,1
hasoc_en_4165,chris watts jerk killed wife children pretended missing fake cried hoped would return knew killed chriswatts murderer,HOF,1
hasoc_en_4166,today 45 said sale price foreign info win trumpisaloser proof losertrump toddlertrump fucktrump,HOF,1
hasoc_en_4167,definitely unfitforoffice convenient isnt graham trump backed iran agreement even though violations reported trump jumped aboard usstrumpfail accompanied putin amp saudi arabia trumpisatraitor,HOF,1
hasoc_en_4168,body right choice fuck heartbeat bill art artist shopify anime manga comic sf5 chunli strong strongwoman fight mychoice blackart atlantaartist atlanta blackartists sketches sketch concepts conceptart onlinestore fucktrump,HOF,1
hasoc_en_4169,sickens see trump trumpisatraitor,NOT,0
hasoc_en_4170,crap dont put shit films dickhead,HOF,1
hasoc_en_4171,america doesnt want happy birthday president trump america wants jail trumpisatraitor unfollowtrumpforhisbirthday johnmccaindayjune14th,HOF,1
hasoc_en_4172,ok mrit disaster cannot get internet coffee shop dickhead,HOF,1
hasoc_en_4173,cut word racist old used meaning dickhead,HOF,1
hasoc_en_4174,hear actual intelligence agencies take word pompeo anyone trump world trump everyone administration liars itching war quid pro quo saudi arabia pompeolies trumpisatraitor,NOT,0
hasoc_en_4175,little whiny entitledwhitemale tried come pridemonth pride pride2019 post ig drumpf presidentcheeto notmypresident lgbtq hope keep fighting fight certainly fightthepatriarchy fucktrump resist overcome abandonedportraits,HOF,1
hasoc_en_4176,50 put 14 tank gas truck 30 two people eat mcdonaldsbut got extra 20 paycheck thanks papi trump fucktrump asshole,HOF,1
hasoc_en_4177,treasonous amp enemy people posting poll results failing indicttrump impeachmentinquirynow trump trumprussia trumpisatraitor trumpmustresign,HOF,1
hasoc_en_4178,come boris lay us egg borisdoesnotrepresentme borisjohnsonshouldnotbepm chicken leadership torydrugoff britainsnextpm brexit,HOF,1
hasoc_en_4179,pic 1 icc ms dhoni gloves vs pic 2 icc planning world cup shameonicc,HOF,1
hasoc_en_4180,person talking sec clinton fact failed businessman guy broke laws one going jail impeachmentinquirynow trumpnatsecrisk trumpisatraitor trumpcolluded trumpobstructed indicttrump,NOT,0
hasoc_en_4181,person ive ever blocked murderer oj,HOF,1
hasoc_en_4182,talking shit tweet end tournament holding trophy dickhead,NOT,0
hasoc_en_4183,still rain top point table poor management icc shameonicc,NOT,0
hasoc_en_4184,dhonikeepstheglove u eyes observe himms,HOF,1
hasoc_en_4185,borisjohnsonshouldnotbepm johnson published poem editor spectator 2004 joking extermination verminous scottish people indyref2 scotref,HOF,1
hasoc_en_4186,dear sanjayjha ur tweet reflecting ur frustration towards success bjp modi modigovt rather saying bullshit better u concentrate coming elections hope ur party wil get reverse 52 loksabhaelections2024 congressmuktbharat modifor2024,HOF,1
hasoc_en_4187,hey type planning majority planned matches disturbed due rain cwc19 instead concentrating dhonikeepstheglove guys planned properly shameful,HOF,1
hasoc_en_4188,sort communication 2019 two final day july14 someone wrong planning important event wc2019 shameonicc iccworldcup2019 pathetic planning,HOF,1
hasoc_en_4189,federal office says kellyanne conway removed resist resisttrump fucktrump,HOF,1
hasoc_en_4190,spanky farttweeting inhaling nambian covfefe front faux fox news hope youre practising biglyest nazi salute amp goose steps trumpisatraitor trumpisamoron impeachtrumpnow trumpcrimefamilyforprison trumpisaracist derangeddonald trumplies,HOF,1
hasoc_en_4191,im disappointed system patients whove taken us fot granted politicians see opportunity talk religion actually dont see non medicos tweeting abt everything bt istandwithnrs doctorsfightback doctorsprotest,HOF,1
hasoc_en_4192,could afford ground cover like shameonicc,HOF,1
hasoc_en_4193,guy reported rapist see imedietly call cops rapist gangbang,HOF,1
hasoc_en_4194,youre president stolen election illegitimate illegitimate scotus goptreason birther bigot rapist traitor,HOF,1
hasoc_en_4195,fragile pathetic ego isnt capable handling truth trumpistheenemyofthepeople trumpisnotabovethelaw trumpisatraitor trumpisafraud,NOT,0
hasoc_en_4196,couldnt happen nicer guy trumpisatraitor,HOF,1
hasoc_en_4197,wasnt borisjohnson debate last night something hide like lies borisjohnsonshouldnotbepm stopboris brexit,NOT,0
hasoc_en_4198,ground pe kya kara rahe dhonikeepstheglove,HOF,1
hasoc_en_4199,never knew murderer murder gripping thriller domestic violence woman chains book 1 via,NOT,0
hasoc_en_4200,seriously resistors need hijack rallies buy tickets go maga gear strip unison blue fucktrump gear underneath,HOF,1
hasoc_en_4201,time silent time make use foul mouth want expletives muster want dirty finger china deserves duterte dickhead comes china,HOF,1
hasoc_en_4202,actually fucktrump impressed also,HOF,1
hasoc_en_4203,perfectly said 100 agreed gavaskar sir media habit sansitize every pity things trp dhonikeepstheglove,HOF,1
hasoc_en_4204,yay johnmccainday fucktrump johnmccainday johnmccainday fucktrump trumpmustresign johnmccainday johnmccainday impeachtrumpnow fucktrump johnmccainday johnmccainday impeachtrumpnow impeachtrumpnow johnmccainday johnmccainday johnmccainday oh yeah,HOF,1
hasoc_en_4205,union minister health writes cms calls strict action person assaults doctors violenceagainstdoctors savethedoctors doctorsfightback,HOF,1
hasoc_en_4206,dont violate rules u r showing double standards dhonikeepstheglove,HOF,1
hasoc_en_4207,guy longtime gop strategist us already thought republicans bunch shit brains trumpelstilskin much pissed fuckeey going dc fuckthegop fucktrump,HOF,1
hasoc_en_4208,saw story proven donates check 2 one ofhis owncharitiesthat charity divides money funneled right back2 really think greedysob would give away money fucktrump getthefuckoffmyplane,NOT,0
hasoc_en_4209,alan raped young girls time truth comes lost americaislosing rapist howare13yearolds disgustingoldman,HOF,1
hasoc_en_4210,vile repulsive woman killing endangered threatened species sick feel deserves whatever bad karma may come way trash gloats disgusting murderer noheart saveendangeredanimals stopexotichunting,HOF,1
hasoc_en_4211,guilty hell murderer,HOF,1
hasoc_en_4212,alabama traditional sheriffs lose elections steal waste money destroy public property resist resisttrump fucktrump,HOF,1
hasoc_en_4213,detroit police looking possible serial killer rapist targeting sex workers rapist targeting,HOF,1
hasoc_en_4214,remember real president white house ah days maga foxnews fucktrump via,HOF,1
hasoc_en_4215,seems little chance avoiding absences johnson morning borisjohnsonshouldnotbepm,HOF,1
hasoc_en_4216,truly sickening ill never forget images nicole rons bodies horrifies people follow murderer,HOF,1
hasoc_en_4217,douchebag criminal president,HOF,1
hasoc_en_4218,35 lakh doctors participate nationwide strike 17th june good doctorsprotest doctorsstrike doctorsfightback,HOF,1
hasoc_en_4219,war hero war zero fucktrump johnmccainday,HOF,1
hasoc_en_4220,hey geniusa term 4 years 6 well celebrate gonemost likely escorted handcuffsderangeddonald presidentperv worstpresidentever democracy voteblue anyonebuttrump trumpisatraitor wannabedictator lockhimup impeach,HOF,1
hasoc_en_4221,rapist incarceration rights,HOF,1
hasoc_en_4222,hummm trump would like pull trigger rethuglicans arent position use us terrible results btw hold thought bit longer besides dickhead could possibly win another term removed office,HOF,1
hasoc_en_4223,know loves molesting trumpisatraitor trumpisatraitor johnmccaindayjune14th,HOF,1
hasoc_en_4224,concentrate covering grounds hand shameonicc dhonikeeptheglove cwc19,HOF,1
hasoc_en_4225,try forget dickhead speak majority people country guy,HOF,1
hasoc_en_4226,wow teach people prevent unwanted pregnancy instead murdering unborn decide 2 yr old child burden say ok get rid abortionismurder murderer,HOF,1
hasoc_en_4227,take retirement allowed army gloves never watch cricket match whole life fuck anything bigger country self respect indiawithdhoni dhonikeeptheglove balidaanbadge dhonikesaathdesh dhonikeepstheglove,HOF,1
hasoc_en_4228,ltheavy sighgt fucktrump,HOF,1
hasoc_en_4229,diplomatic way saying someone liar issues telling truth primeminister liar racist borisjohnsonshouldnotbepm,HOF,1
hasoc_en_4230,flagday armybirthday johnmccainday happyjohnmccainday always agree john mccains policies respected believe countrys best interests heart president pinocchio looks trumpisatraitor,HOF,1
hasoc_en_4231,lets roooooaaaar loanchargesuicides tigerboy philbert murderer,HOF,1
hasoc_en_4232,listening interview love rick fucktrump,HOF,1
hasoc_en_4233,icc full form islamic cricket council dhonikeepstheglove,HOF,1
hasoc_en_4234,indiawithdhoni england indian cricket team met indias high commissioner uk ruchi ghanashyam residence london today icccricketworldcup2019 dhonikeepstheglove,HOF,1
hasoc_en_4235,happy fathers day especially father buried daughter murdered father buried son murdered go away scumbag murderer,HOF,1
hasoc_en_4236,liars trying start war trumpisatraitor trump,HOF,1
hasoc_en_4237,would say fk comment glove dhonikeepstheglove,HOF,1
hasoc_en_4238,kenneth clarke theres way youve got bring government tory veteran talks dismay fantasies leadership race fears boris johnson becomes pm borisjohnsonshouldnotbepm summerofresistance,HOF,1
hasoc_en_4239,read second paragraph pentagon intelligence officials trust potus trumpisatraitor trumpistheenemyofthepeople,HOF,1
hasoc_en_4240,got little getting even gotta ask said night 25 years ago ojsimpson murderer nicolebrownsimpson rongoldman,HOF,1
hasoc_en_4241,course hell shoot age cheats derangeddonald trumpisacrook trumpisatraitor trumphatesamerica,HOF,1
hasoc_en_4242,douchebag says,HOF,1
hasoc_en_4243,house guts go trump resist resisttrump fucktrump,HOF,1
hasoc_en_4244,one witch many go impeachtrumpnow resist impeachdonaldtrump gopcomplicittraitors gopwaronwomen traitortrump impeachthemf fucktrump sarahsanderssucks,HOF,1
hasoc_en_4245,farishta jamna religions different fates r similar lets completely detach rape hindu muslim communalism rape rape lets look menace social evil country must unite demand capital punishment rapist justiceforjamna,HOF,1
hasoc_en_4246,nothing ever make true fucktrump trumpaddress trumpsucks potato asshole liarinchief liartrump liarliarliar buttholelips nowall illustration,HOF,1
hasoc_en_4247,hope go shopping covers weekend shameonicc cwc19,HOF,1
hasoc_en_4248,america unthinkable position nationalsecuritythreat trumpcriminalinvestigations trumpisatraitor trumprussia,HOF,1
hasoc_en_4249,borisjohnsonshouldnotbepm theres point discussing save eyes amp ears choice isnt democracy say wins eurovision keep singing amp dancing gestapo knock door,HOF,1
hasoc_en_4250,waiting sisters pixie vibes feel selfie dickhead saturday pixie vibes playingapixiesoonainti actor sisters redlipstick blondeambition,HOF,1
hasoc_en_4251,johnson wodehouses style without wodehouses plot wellpolished novel without theme borisjohnson borisjohnsonshouldnotbepm,HOF,1
hasoc_en_4252,doctorsfightback doctorsprotest blood doctors hand,HOF,1
hasoc_en_4253,repent devil murderer,HOF,1
hasoc_en_4254,englands rainy weather putting damper cricket fans moods shameonicc cwc19,HOF,1
hasoc_en_4255,matter bottom barrel trumpisatraitor,HOF,1
hasoc_en_4256,trumpsaninternationaldisgrace trumpisatraitor trumpisadisgrace trumpisafraud trumpisamonster trumpisiiar trumpisanationalsecuritythreat always trumpisamoron,HOF,1
hasoc_en_4257,congress investigating kellyanneconway breaking law lockherup trumpisatraitor voteblue2020,HOF,1
hasoc_en_4258,billion cricket fans waited four years watch fucking rains england shameonicc,HOF,1
hasoc_en_4259,acts like badass goes around reporting tweets hate speech call exactly claims shes proud youre weak knock rapist,HOF,1
hasoc_en_4260,human n right live society u know wht boils single drop blood whn u hear rape 2 year 3 year 5 year 8 year old kids kathuarapeverdict twincle rapist justice hangrapist,HOF,1
hasoc_en_4261,20 years ago crime reportersproject waiting collect information murderer,HOF,1
hasoc_en_4262,mamta govt apologize doctors everyone respect prestigious job work hard serve people safety must iamwithdoctors doctorsfightback doctorsprotest savethedoctors savebengal,HOF,1
hasoc_en_4263,sad reality doctorsstrike doctorsfightback savethedoctors savebengal savebengalsavedemocracy,HOF,1
hasoc_en_4264,fucktrump trump2020 realdonaldtrump tariffs dog vomit tariffs tariffs musical fruit ya tariff ya toot ya toot better ya feel trumperrhoids want tariffs every god damned meal tariffs make america rich,HOF,1
hasoc_en_4265,cares trumpisatraitor live rust belt work 3 jobs make 10hour job health care im fat happy working trumptaxscam 2020election trump trump2020,HOF,1
hasoc_en_4266,yeh dad cartoon trumpisatraitor trumpcrimefamilymustgo,HOF,1
hasoc_en_4267,wasnt grandparent draft dodger amp undocumented immigrant didnt wife lie application amp overstay funny hate immigrants pay taxes amp work harder ever ever trumpisatraitor illegitimatepotus racistinchief,NOT,0
hasoc_en_4268,norway offers campaign dirt pete buttigieg may gay trumpisatraitor impeachtrumpnow,NOT,0
hasoc_en_4269,dog left something lawn picks wouldnt piss fire im definitely going go trouble sending fucktrump johnmccaindayjune14,HOF,1
hasoc_en_4270,fucktrump trump administration signals support uranium mining could touch grand canyon,HOF,1
hasoc_en_4271,rights 50 package 50 obligations ignore obligations shouldnt enjoy equal rights functional members society trump trumpisatraitor trumpliesmatter trumpcriminalinvestigations resistersforum resistanceunited fbr,HOF,1
hasoc_en_4272,hope eat alive guilty sin amp hell lot nerve returning country committed infamous crime murderer meredithkercher keepher,HOF,1
hasoc_en_4273,traitors cowards trumpisatraitor impeachtrumpnow impeachmenthearingsnow impeachdonaldtrump,HOF,1
hasoc_en_4274,dear may try removing army insignia glove remove love nation heart people india dhoni always indiawithdhoni dhonikeepstheglove balidanbadge,HOF,1
hasoc_en_4275,speech sheep sharks though borisjohnsonshouldnotbepm,HOF,1
hasoc_en_4276,youre busy checking blues fans dickhead obsessed,HOF,1
hasoc_en_4277,nodeal would threaten future uk says welsh government brexit minister borisjohnsonshouldnotbepm stopbrexit,HOF,1
hasoc_en_4278,doctor give resignation dont stop service government hospital private clinic nursing home doctorsfightback doctorsprotest didivsdoctors doctorsstrike doctorsunderoppression dididividesindia,HOF,1
hasoc_en_4279,shame shame shame shameonicc,HOF,1
hasoc_en_4280,happy birthday cadet bone spur hope choke cake signed canada johnmccainday traitortrump proudcanadian impeachtrumpnow fucktrump,HOF,1
hasoc_en_4281,busy scared join debate tonight boris handlers simply forbid c4debate whereisboris backboris borisjohnsonshouldnotbepm,HOF,1
hasoc_en_4282,im glad oj twitter able know feels like annihilated social media ego take bet hell gone 6 months murderer abuser cancelojsimpson boybye,HOF,1
hasoc_en_4283,q rain money change weather indvspak indvsnz shameonicc cwc19 cricketworldcup19 rainstopsmatch rainyworldcup,HOF,1
hasoc_en_4284,tmc mp murshidabad bengal openly issued rape threats lady doctorsdoctorsfightbackmamatalosingcontrolindiafirst teamindiafirst,HOF,1
hasoc_en_4285,wouldnt trust boris johnson put lead dog let alone lead nation dickhead,HOF,1
hasoc_en_4286,douchebag stan kroenke says moved rams bc st louis baseball town however fans tonight enterprise center busch stadium watching blues jumbotrons watched stans shitty rams teams person,HOF,1
hasoc_en_4287,johnmccainday everyone melaniatisanoldplasticprostitute melaniatisnoobutisanoldho flagday johnmccaindayjune14 trumpisatraitor trumpisafraud melaniaho trumptantrum derangeddonald derangeddonnie 25thamendment fbrparty melania guess one cares,HOF,1
hasoc_en_4288,happy johnmcainday trumpisatraitor,HOF,1
hasoc_en_4289,mr johnson back snowinjune johnsonandjohnson smogg borisjohnsonshouldnotbepm,HOF,1
hasoc_en_4290,collusion occurred 2016 im open 2020 makes total sense trumpisamoron trumpisatraitor trumpisanationalsecuritythreat trumpisadisgrace impeachmenthearingsnow lockhimup fbr resist,HOF,1
hasoc_en_4291,fckng freaktrump narcissist psychopathtrump sociopathtrump liartrump morontrump idiottrump bozotrump criminaltrump,HOF,1
hasoc_en_4292,ive stepped things integrity donald trump fucktrump,HOF,1
hasoc_en_4293,look like face rapist traitor assange wikileaks belmarsh,HOF,1
hasoc_en_4294,option impose presidents rule wb bcum totally blind bid votes n appeasement politics wont attend meeting called cm mamata evening doctors doctorsfightback doctorsprotest hindusamarajyadiwas,HOF,1
hasoc_en_4295,sick joke vehicular homicide friends real murderer every dime family made nicole amp rongoldman bloodmoney,HOF,1
hasoc_en_4296,ya think already got away goawayoj murderer,HOF,1
hasoc_en_4297,counted least 12 tremendous amp 14 billions agolfs speech doyourjobmitch resist fucktrump resisttrump theresistance resist,HOF,1
hasoc_en_4298,happen im guessing unicorns exist impossibly inexplicable scenarios need aware public opinion dont believe favour boris borisjohnsonshouldnotbepm,HOF,1
hasoc_en_4299,president united states said moon part mars ayfkm idiottrump donalddufus verystablegenius,HOF,1
hasoc_en_4300,lets fair everyone mocked moroninchief idiottrump one anyone tribal defended gaffe utter cretin probably dimbodinesh well epicfail,HOF,1
hasoc_en_4301,youtube pastor celebrated pulse massacre featured make america straight conference resist resisttrump fucktrump,HOF,1
hasoc_en_4302,faithbased school cofounded nicholas sparks accused homophobic racist policies ideology resist resisttrump fucktrump,HOF,1
hasoc_en_4303,glad collection mana getting physical switch release happy johnmcainday fucktrump day lol,HOF,1
hasoc_en_4304,kudnapoer murderer wants interview idiot wife get sympathy,HOF,1
hasoc_en_4305,government doctors resigned post p private chamber nursing home government hospitals resignedbutstillservinghumanity doctorsfightback savethedoctors,HOF,1
hasoc_en_4306,hes got little getting even says god bless yeah im sure god would want spend rest days earth getting even whoever thinks wrong im hoping twitter welcomes usual razor sharp aplomb fuckoj murderer,HOF,1
hasoc_en_4307,doesnt matter tickets already sold advance month profithunter shameonicc,HOF,1
hasoc_en_4308,letter west bengal cm nrs medical college issue savebengal doctorsstrike doctorsfightback doctorsprotest savethedoctors bengal west bengal,HOF,1
hasoc_en_4309,fucking brutal oblivious anything doesnt effect directly classic narcissistic personality embarrassing lout depth itd funny wasnt disturbing fraud president goddamned sickening fucktrump,HOF,1
hasoc_en_4310,chiii thuuu really shameonicc cant even handle reply previous tweet,HOF,1
hasoc_en_4311,one believes trumplieseverytimehespeaks trumpisatraitor,HOF,1
hasoc_en_4312,hos chance winning election supporters show vote democrats stay home dont lie hes still sitting 46 support base hasnt moved pathetic actually impeachtrump fucktrump,HOF,1
hasoc_en_4313,icc better focus hiring good umpires rather eyeing dhonis gloves bcci cwc19 cricketworldcup19 worldcup2019 msdhoni dhonikeeptheglove dhonikeepthegloves dhonikeepstheglove dhoni,HOF,1
hasoc_en_4314,c4debate suspected shower numpties wish borisjohnsonshouldnotbepm show full ridiculous hand tories play glad indyref2 alternative,HOF,1
hasoc_en_4315,india thousands doctors strike better security conditions india kolkata savebengal doctorsfightback doctorstrike savethedoctors savethesaviour,HOF,1
hasoc_en_4316,youre nationaldisgrace america rapist sexualpredator toostupidtobepresident dementeddonald,HOF,1
hasoc_en_4317,dont think jackie style class bearingwit educated careereditor damn good tasteother stiff ass mannequin speech plagiarist half rate model sorry magas never ever super model johnmccainday trumpresignnow trumpisatraitor,HOF,1
hasoc_en_4318,getting work times square like fucktrump ineedweed,HOF,1
hasoc_en_4319,forgot thank satan mitch close enough trumpisatraitor trumpsatan2020 johnmccainamericanhero,HOF,1
hasoc_en_4320,lies wont win next time around go history worst potus time everyone supported answer crimes make nremburg look like disney movie maga trumpisatraitor,HOF,1
hasoc_en_4321,fucktrump especially birthday,HOF,1
hasoc_en_4322,isnt impeachable offense ismorintoon trumpisatraitor trumpelections trumpcollusion trumpcriminalinvestigations trumpcrimesyndicate trumpcult aidingoureenemies,HOF,1
hasoc_en_4323,despise people defend reason every day wont even bother getting started many ways psychotic fucktrump,HOF,1
hasoc_en_4324,shameonicc icc guys planning wc,HOF,1
hasoc_en_4325,idiottrump reveals new proposed air force one designs spend spend spend,HOF,1
hasoc_en_4326,admits grabbing crotches mocks disabled man disparages prisoner war professes love dictators calls white supremacists fine people golfs taxpayers dime properties violation oath office need fucktrump,HOF,1
hasoc_en_4327,icc trying control dhoni gloves vs icc deciding world cup matches shameonicc icccricketworldcup,HOF,1
hasoc_en_4328,doctorsfightback cant mamta govt promise prob lynching happened hospitalfile fir catch resolve matter many patients suffering situation getting worse instead silent sure blame current center,HOF,1
hasoc_en_4329,doctors job well treating didi doctorsfightback savethedoctors,HOF,1
hasoc_en_4330,insincere fake nice job fake crying sniffles lol douchebag,HOF,1
hasoc_en_4331,maine governor signs law expanding medical professionals allowed perform abortions resist resisttrump fucktrump,HOF,1
hasoc_en_4332,kamala harris trump clear present threat democracy resist resisttrump fucktrump,HOF,1
hasoc_en_4333,whoever came idea declaring today johhmccainday genius way fucktrump hope fatnixon worst last birthday empty miserable life,HOF,1
hasoc_en_4334,cant get cure shutup joe sound like idiottrump,HOF,1
hasoc_en_4335,must unaware old tattered flags retired service often burned respectful ceremony law make illegal dotard trumpisadisgrace trumpisatraitor trumpisafraud trumpisamoron trumpistheenemyofthepeople trumpisacrook,HOF,1
hasoc_en_4336,violence form subjected anyone wrong anyone recall ima speaking kids dying brd gorakhpur due lack oxygen amp ajay bhist govt arresting doctors hide shortcomings doctorsfightback,HOF,1
hasoc_en_4337,practiced liar borisjohnson scared making mistake tv debate earth going cope eu refuse engage borisjohnsonshouldnotbepm deathofthetories borisisajoke runningscared,HOF,1
hasoc_en_4338,world would want follow whos psychotic selfdeluded murderer oh silly question liberals anything immoral illegal creates personal infamy,HOF,1
hasoc_en_4339,love pulls bush league shit remembers thank lord savior crosses plate spareme douchebag sanfrancisco losangeles,HOF,1
hasoc_en_4340,doctorstrike police officer cmri hospital slapped junior doctor evening without provocation think idea work westbengal tmc chief mamatabanerjee savethedoctors savebengal doctorsfightback,HOF,1
hasoc_en_4341,kills old trumpsucker rushlimbaugh spent years calling president obama president kardashian im sure drugaddled fool already found way spin good thing donald trump fucking hypocrite fucktrump,HOF,1
hasoc_en_4342,esthermcvery said yesterday drug addicts use food banks fuel addiction isnt sorry wouldnt accept apology anyway thing accept trial murderer austerity justicenow criminal universalcredit disabilitylivingallowance,HOF,1
hasoc_en_4343,happy birthday mister president one thing id never say two words id never call fucktrump,HOF,1
hasoc_en_4344,telling trump illegal deter trumpisadisgrace trumplies trumpisatraitor putinspuppet unfittobepresident,HOF,1
hasoc_en_4345,enduring test public safety sirens cant help wonder different would candidate votes actually president idiottrump,HOF,1
hasoc_en_4346,tweet hasnt gone well matt im surprised borisjohnsonshouldnotbepm,HOF,1
hasoc_en_4347,people waited 5 years hear match abandoned poor planning couldnt find days without rain 5 years indvpak rescheduled thing happens shameonicc,HOF,1
hasoc_en_4348,haha wat een dickhead dat toch ook remembers reading paper wrote,HOF,1
hasoc_en_4349,leonpanetta trumps foreign dirt bombshell violates oath office trumpisatraitor,HOF,1
hasoc_en_4350,dont think hillary clinton voters underestimating think happened 2016 emails terrible candidate cheated shewon trumpisatraitor,HOF,1
hasoc_en_4351,look ds topic imajewels imafraud please,HOF,1
hasoc_en_4352,shameonicc board perfectly planned spoil cwc19 mentally giving trouble teams fixing june month mostly monsoon days england wiveng winner tncriesforwater chennai,HOF,1
hasoc_en_4353,stopzakirnaik terrorism terrorist terroristnationpakistan says give life allah would got jannat motivates suicide bombers many terrorist organisation,HOF,1
hasoc_en_4354,trump moronic bully sabotaging us amp world fucktrump trumpmustgo impeachtrump progressive dems progressives resistance resist trumpism traitortrump putinspuppet tradewar trumptariffs notmypresident tariffs trumprussia fbr,HOF,1
hasoc_en_4355,ive heard 2 3 hrs day works really tough johnmccainday trumpisatraitor,HOF,1
hasoc_en_4356,beat doctorsare antinationalsdoctorsfightback,HOF,1
hasoc_en_4357,someone killed president today would throw biggest party ever fucktrump calling muslim countries kill guy please,NOT,0
hasoc_en_4358,worldelderabuseawarenessday monday tens thousands ima members abuse elders let many die without medicine ensure votes bengal party inhumanitybydoctors doctorsfightback doctorsunderoppression doctorsprotest metroman,HOF,1
hasoc_en_4359,friday june 14 2019 trumpisatraitor fakepresident wearenotok trumpmustgo,HOF,1
hasoc_en_4360,thats right youre 1 1 instigator 1 asswipe 1 bully 1 cheater 1 thief 1 clown 1 douchebag 1 liar 1 bankrupteduscompany,HOF,1
hasoc_en_4361,thank part dictator govt wb lost respect garnered since childhood doctorsunderoppression doctorsfightback doctorsprotest,HOF,1
